"beidawlf_07_04_06","11.3","08:22:00.000","09:29:00.000","包的语义","beidawlf_07_04_06"
"beidawlf_07_04_07","11.3","09:29:00.000","10:47:00.000","包的表示","beidawlf_07_04_07"
"beidawlf_07_04_08","11.3","10:47:00.000","14:49:00.000","包之间的关系——访问依赖与引入依赖","beidawlf_07_04_08"
"beidawlf_07_04_09","11.3","14:49:00.000","16:00:00.000","对成组的元素建模策略","beidawlf_07_04_09"
"beidawlf_07_04_10","11.3","16:00:00.000","1900-01-01 03:13:00.000"," 表达关系的术语——关联（定义、语义表达等）","beidawlf_07_04_10"
"beidawlf_07_04_11","11.3","1900-01-01 03:13:00.000","1900-01-01 05:19:00.000","表达关系的术语——泛化（定义、几点说明、表示等）","beidawlf_07_04_11"
"beidawlf_07_04_12","11.3","1900-01-01 05:19:00.000","1900-01-01 06:48:00.000","表达关系的术语——实现（定义、说明、表示、例子等）","beidawlf_07_04_12"
"beidawlf_07_04_13","11.3","1900-01-01 06:48:00.000","1900-01-01 10:28:00.000","表达关系的术语——依赖（定义、几点说明、表示、分类等）","beidawlf_07_04_13"
"beidawlf_07_04_14","11.3","1900-01-01 10:28:00.000","1900-01-01 15:57:00.000","四种术语在UML中包含的基本关系","beidawlf_07_04_14"
"beidawlf_07_04_15","11.3","1900-01-01 15:57:00.000","1900-01-01 19:42:00.000","用UML对关系建模时的基本策略","beidawlf_07_04_15"
"beidawlf_07_04_16","11.3","1900-01-01 19:42:00.000","1900-01-02 00:07:00.000","UML的术语表-元信息小结","beidawlf_07_04_16"
"beidawlf_07_05","11.3","00:00:00.000","1900-01-02 00:06:00.000","面向对象方法、UML(5)","beidawlf_07_05"
"beidawlf_07_05_01","9.6","00:00:00.000","03:43:00.000","UML为不同抽象层提供的6中对系统静态部分建模的图形工具","beidawlf_07_05_01"
"beidawlf_07_05_02","9.5","03:43:00.000","09:48:00.000","UML为不同抽象层提供的7中对系统动态部分建模的图形工具","beidawlf_07_05_02"
"beidawlf_07_05_03","9.6","09:48:00.000","11:10:00.000","静态模型表达工具-类图（定义、作用、内容等）","beidawlf_07_05_03"
"beidawlf_07_05_04","9.6","11:10:00.000","15:08:00.000","实例分析——类图示例1、2","beidawlf_07_05_04"
"beidawlf_07_05_05","10.5","15:08:00.000","1900-01-01 04:01:00.000","类图的一般用法（创建类图的工作）","beidawlf_07_05_05"
"beidawlf_07_05_06","10.5","1900-01-01 04:01:00.000","1900-01-01 14:12:00.000","系统行为（功能）的建模工具-USE CASE图 （定义、内容、术语等）","beidawlf_07_05_06"
"beidawlf_07_05_07","10.5","1900-01-01 14:12:00.000","1900-01-01 19:10:00.000","用况图的使用并举例","beidawlf_07_05_07"
"beidawlf_07_05_08","10.5","1900-01-01 19:10:00.000","1900-01-02 00:06:00.000","系统行为（交互）的建模工具-顺序图（定义、内容、几点说明等）","beidawlf_07_05_08"
"beidawlf_07_06","24","00:00:00.000","1900-01-01 22:07:00.000","面向对象方法、UML(6)","beidawlf_07_06"
"beidawlf_07_06_01","10.4","00:00:00.000","04:06:00.000","顺序图的几点说明（续上讲）","beidawlf_07_06_01"
"beidawlf_07_06_02","10.4","04:06:00.000","08:04:00.000","系统行为（生存周期）的建模工具-状态图（定义、内容等）","beidawlf_07_06_02"
"beidawlf_07_06_03","10.3","08:04:00.000","09:30:00.000","状态的定义、表示、分类","beidawlf_07_06_03"
"beidawlf_07_06_04","10.3","09:30:00.000","23:14:00.000","状态的规约","beidawlf_07_06_04"
"beidawlf_07_06_05","10.3","23:14:00.000","1900-01-01 00:11:00.000","事件的定义、种类","beidawlf_07_06_05"
"beidawlf_07_06_06","10.3","1900-01-01 00:11:00.000","1900-01-01 02:42:00.000","UML中四种模型化事件-信号","beidawlf_07_06_06"
"beidawlf_07_06_07","10.3","1900-01-01 02:42:00.000","1900-01-01 03:21:00.000","UML中四种模型化事件-调用","beidawlf_07_06_07"
"beidawlf_07_06_08","10.3","1900-01-01 03:21:00.000","1900-01-01 04:01:00.000","UML中四种模型化事件-时间事件和变化事件","beidawlf_07_06_08"
"beidawlf_07_06_09","10.3","1900-01-01 04:01:00.000","1900-01-01 04:18:00.000","UML中四种模型化事件-发送事件和接受事件","beidawlf_07_06_09"
"beidawlf_07_06_10","10.4","1900-01-01 04:18:00.000","1900-01-01 06:53:00.000","状态转换的定义、规约、表达及其格式","beidawlf_07_06_10"
"beidawlf_07_06_11","10.4","1900-01-01 06:53:00.000","1900-01-01 10:14:00.000","状态图的一般用法","beidawlf_07_06_11"
"beidawlf_07_06_12","10.4","1900-01-01 10:14:00.000","1900-01-01 12:16:00.000","实例分析——创建控制器状态机的状态图","beidawlf_07_06_12"
"beidawlf_07_06_13","10.4","1900-01-01 12:16:00.000","1900-01-01 20:21:00.000","UML小结：UML的作用","beidawlf_07_06_13"
"beidawlf_07_06_14","10.4","1900-01-01 20:21:00.000","1900-01-01 22:07:00.000","UML小结：UML与RUP","beidawlf_07_06_14"
"beidawlf_08_01","12.1","00:00:00.000","1900-01-01 22:15:00.000","面向对象的分析、设计和编程(1)","beidawlf_08_01"
"beidawlf_08_01_01","12.1","00:00:00.000","02:08:00.000","面向对象分析的基本任务","beidawlf_08_01_01"
"beidawlf_08_01_02","12.1","02:08:00.000","06:50:00.000","面向对象分析的模型","beidawlf_08_01_02"
"beidawlf_08_01_03","12.1","06:50:00.000","10:30:00.000","面向对象分析的过程","beidawlf_08_01_03"
"beidawlf_08_01_04","12.1","10:30:00.000","13:40:00.000","识别类——研究问题域和用户要求：研究用户需求，明确系统责任；研究问题域；确定系统边界","beidawlf_08_01_04"
"beidawlf_08_01_05","12.1","13:40:00.000","15:55:00.000","识别类——策略与启发：考虑问题域；考虑系统边界；考虑系统责任","beidawlf_08_01_05"
"beidawlf_08_01_06","12.1","15:55:00.000","17:58:00.000","识别类——审查与筛选：舍弃无用的对象；对象的精简；与实现条件有关的对象","beidawlf_08_01_06"
"beidawlf_08_01_07","12.1","17:58:00.000","19:18:00.000","识别类——识别主动对象","beidawlf_08_01_07"
"beidawlf_08_01_08","12.1","19:18:00.000","22:33:00.000","识别类——对象分类，建立类图中的类：对象分类；异常情况的检查和调整；类的命名；建立类图的对象层","beidawlf_08_01_08"
"beidawlf_08_01_09","12.1","22:33:00.000","1900-01-01 00:33:00.000","识别属性——策略与启发","beidawlf_08_01_09"
"beidawlf_08_01_10","12.1","1900-01-01 00:33:00.000","1900-01-01 01:39:00.000","识别属性——审查与筛选","beidawlf_08_01_10"
"beidawlf_08_01_11","12.1","1900-01-01 01:39:00.000","1900-01-01 01:53:00.000","识别属性——与实现条件有关的问题都推迟到面向对象设计考虑","beidawlf_08_01_11"
"beidawlf_08_01_12","12.1","1900-01-01 01:53:00.000","1900-01-01 02:01:00.000","识别属性——属性的命名，原则与类的命名相同","beidawlf_08_01_12"
"beidawlf_08_01_13","12.1","1900-01-01 02:01:00.000","1900-01-01 03:15:00.000","识别属性——属性的详细说明","beidawlf_08_01_13"
"beidawlf_08_01_14","12.1","1900-01-01 03:15:00.000","1900-01-01 04:10:00.000","识别操作——区分对象行为的类型","beidawlf_08_01_14"
"beidawlf_08_01_15","12.1","1900-01-01 04:10:00.000","1900-01-01 05:58:00.000","识别操作——发现操作的策略与启发","beidawlf_08_01_15"
"beidawlf_08_01_16","12.1","1900-01-01 05:58:00.000","1900-01-01 06:51:00.000","识别操作——审查与调整","beidawlf_08_01_16"
"beidawlf_08_01_17","12.1","1900-01-01 06:51:00.000","1900-01-01 08:18:00.000","识别操作——认识对象的主动行为","beidawlf_08_01_17"
"beidawlf_08_01_18","12.1","1900-01-01 08:18:00.000","1900-01-01 08:38:00.000","识别操作——操作的命名和定位","beidawlf_08_01_18"
"beidawlf_08_01_19","12.1","1900-01-01 08:38:00.000","1900-01-01 09:02:00.000","识别操作——操作的详细说明","beidawlf_08_01_19"
"beidawlf_08_01_20","12.1","1900-01-01 09:02:00.000","1900-01-01 20:22:00.000","案例分析：功能需求，第一步发现对象类，第二步审查筛选对象类，第三步分析每个类的属性和操作","beidawlf_08_01_20"
"beidawlf_08_01_21","12.1","1900-01-01 20:22:00.000","1900-01-01 22:15:00.000","识别对象之间的关系——识别继承（泛化）：识别继承（泛化）关系的策略，包括学习当前领域的分类学知识、按常识考虑事物的分类","beidawlf_08_01_21"
"beidawlf_08_02","12.1","00:00:00.000","1900-01-01 02:45:00.000","面向对象的分析、设计和编程(2)","beidawlf_08_02"
"beidawlf_08_02_01","12.1","00:00:00.000","04:36:00.000","识别对象之间的关系——识别继承（泛化）：识别继承（泛化）关系的策略，包括使用继承的定义、考虑属性与操作的适用范围、考虑领域范围内的复用","beidawlf_08_02_01"
"beidawlf_08_02_02","12.1","04:36:00.000","08:11:00.000","识别对象之间的关系——识别继承（泛化）：审查与调整","beidawlf_08_02_02"
"beidawlf_08_02_03","12.1","08:11:00.000","11:01:00.000","识别对象之间的关系——识别继承（泛化）：继承关系的简化，包括取消没有特殊性的特殊类、增加属性简化继承关系、取消用途单一的一般类减少继承层次","beidawlf_08_02_03"
"beidawlf_08_02_04","12.1","11:01:00.000","11:11:00.000","识别对象之间的关系——识别继承（泛化）：调整对象层和特征层","beidawlf_08_02_04"
"beidawlf_08_02_05","12.1","11:11:00.000","14:42:00.000","识别对象之间的关系——识别关联：识别关联的策略，包括认识对象之间的静态联系、认识关联的属性与操作分析并表示关联的多重性、进一步分析关联的性质","beidawlf_08_02_05"
"beidawlf_08_02_06","12.1","14:42:00.000","15:48:00.000","识别对象之间的关系——识别关联：命名与定位命名","beidawlf_08_02_06"
"beidawlf_08_02_07","12.1","15:48:00.000","15:58:00.000","识别对象之间的关系——识别关联：调整对象层和特征层","beidawlf_08_02_07"
"beidawlf_08_02_08","12.1","15:58:00.000","19:10:00.000","识别对象之间的关系——识别聚合：识别聚合的策略","beidawlf_08_02_08"
"beidawlf_08_02_09","12.1","19:10:00.000","20:17:00.000","识别对象之间的关系——识别聚合：审查与筛选","beidawlf_08_02_09"
"beidawlf_08_02_10","12.1","20:17:00.000","20:30:00.000","识别对象之间的关系——识别聚合：调整对象层和属性层","beidawlf_08_02_10"
"beidawlf_08_02_11","12.1","20:30:00.000","22:04:00.000","识别对象之间的关系——识别依赖","beidawlf_08_02_11"
"beidawlf_08_02_12","12.1","22:04:00.000","1900-01-01 02:45:00.000","案例分析（续）：第四步定义对象类之间的关系","beidawlf_08_02_12"
"beidawlf_08_03","12.1","00:00:00.000","18:09:00.000","面向对象的分析、设计和编程(3)","beidawlf_08_03"
"beidawlf_08_03_01","12.1","00:00:00.000","00:38:00.000","面向对象分析的总结","beidawlf_08_03_01"
"beidawlf_08_03_02","12.1","00:38:00.000","02:32:00.000","早期（80年代至90年代初）的面向对象设计：历史，从OOP（面向对象编程）发展到OOD（面向对象设计","beidawlf_08_03_02"
"beidawlf_08_03_03","12.1","02:32:00.000","03:05:00.000","早期（80年代至90年代初）的面向对象设计：方法","beidawlf_08_03_03"
"beidawlf_08_03_04","12.1","03:05:00.000","05:05:00.000","早期（80年代至90年代初）的面向对象设计：特点","beidawlf_08_03_04"
"beidawlf_08_03_05","12.1","05:05:00.000","06:05:00.000","现今（90年代）的面向对象设计：背景","beidawlf_08_03_05"
"beidawlf_08_03_06","12.1","06:05:00.000","06:45:00.000","现今（90年代）的面向对象设计：特点","beidawlf_08_03_06"
"beidawlf_08_03_07","12.2","06:45:00.000","07:41:00.000","现今（90年代）的面向对象设计：定义","beidawlf_08_03_07"
"beidawlf_08_03_08","12.2","07:41:00.000","10:28:00.000","面向对象设计的根本目标：提高软件生产率、提高质量、加强可维护性","beidawlf_08_03_08"
"beidawlf_08_03_09","12.2","10:28:00.000","11:43:00.000","面向对象分析和面向对象设计的关系","beidawlf_08_03_09"
"beidawlf_08_03_10","12.2","11:43:00.000","13:10:00.000","面向对象设计方法概貌：概念和表示法","beidawlf_08_03_10"
"beidawlf_08_03_11","12.2","13:10:00.000","14:13:00.000","面向对象设计方法概貌：面向对象设计模型","beidawlf_08_03_11"
"beidawlf_08_03_12","12.2","14:13:00.000","16:10:00.000","面向对象分析与面向对象设计的关系","beidawlf_08_03_12"
"beidawlf_08_03_13","12.2","16:10:00.000","18:09:00.000","面向对象设计的过程，简单介绍，要求学生自己学习下节课会进行提问","beidawlf_08_03_13"
"beidawlf_08_04","11.5","00:00:00.000","1900-01-01 21:10:00.000","面向对象的分析、设计和编程(4)","beidawlf_08_04"
"beidawlf_08_04_01","11.5","00:00:00.000","02:05:00.000","问题域部分(PDC)的设计：问题域部分的定义和基本概念","beidawlf_08_04_01"
"beidawlf_08_04_02","11.5","02:05:00.000","04:20:00.000","问题域部分(PDC)的设计：需要问题域部分设计的原因","beidawlf_08_04_02"
"beidawlf_08_04_03","11.5","04:20:00.000","08:56:00.000","问题域部分(PDC)的设计：实现条件对问题域部分的影响","beidawlf_08_04_03"
"beidawlf_08_04_04","11.5","08:56:00.000","09:34:00.000","问题域部分(PDC)的设计： 总体概括","beidawlf_08_04_04"
"beidawlf_08_04_05","11.5","09:34:00.000","14:05:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——为复用设计与编程的类而增加结构","beidawlf_08_04_05"
"beidawlf_08_04_06","11.5","14:05:00.000","17:20:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——增加一般类以建立共同协议","beidawlf_08_04_06"
"beidawlf_08_04_07","11.5","17:20:00.000","18:10:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——按编程语言调整继承和多态（重难点）——整体概述","beidawlf_08_04_07"
"beidawlf_08_04_08","11.5","18:10:00.000","1900-01-01 04:33:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——按编程语言调整继承和多态（重难点）——对继承的调整：方法1采用聚合，将多继承转换为单继承，方法2重新定义对象类，方法3压平","beidawlf_08_04_08"
"beidawlf_08_04_09","11.5","1900-01-01 04:33:00.000","1900-01-01 06:28:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——按编程语言调整继承和多态（重难点）——取消继承：方法1把继承结构展平，方法2采用聚合的方法","beidawlf_08_04_09"
"beidawlf_08_04_10","11.5","1900-01-01 06:28:00.000","1900-01-01 09:17:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——按编程语言调整继承和多态（重难点）——对多态性的调整","beidawlf_08_04_10"
"beidawlf_08_04_11","11.5","1900-01-01 09:17:00.000","1900-01-01 15:14:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——提高性能","beidawlf_08_04_11"
"beidawlf_08_04_12","11.5","1900-01-01 15:14:00.000","1900-01-01 16:20:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——为实现对象永久存储所做的修饰","beidawlf_08_04_12"
"beidawlf_08_04_13","11.5","1900-01-01 16:20:00.000","1900-01-01 17:09:00.000","问题域部分(PDC)的设计：如何进行问题域的设计——为编程方便增加底层细节","beidawlf_08_04_13"
"beidawlf_08_04_14","11.6","1900-01-01 17:09:00.000","1900-01-01 20:12:00.000","人机交互部分的设计：定义和基本概念","beidawlf_08_04_14"
"beidawlf_08_04_15","11.6","1900-01-01 20:12:00.000","1900-01-01 21:10:00.000","人机交互部分的设计：需要人机交互部分的原因","beidawlf_08_04_15"
"beidawlf_08_05","11.6","00:00:00.000","1900-01-01 06:14:00.000","面向对象的分析、设计和编程(5)","beidawlf_08_05"
"beidawlf_08_05_01","11.6","00:00:00.000","02:24:00.000","人机交互部分的设计：人机交互部分的需求分析——分析与系统交互的人，人员活动者","beidawlf_08_05_01"
"beidawlf_08_05_02","11.6","02:24:00.000","06:21:00.000","人机交互部分的设计：人机交互部分的需求分析——从use case分析人机交互","beidawlf_08_05_02"
"beidawlf_08_05_03","11.6","06:21:00.000","06:58:00.000","人机交互部分的设计：人机交互部分的需求分析——命令的组织（略讲）","beidawlf_08_05_03"
"beidawlf_08_05_04","11.6","06:58:00.000","09:46:00.000","人机交互部分的设计：人机界面的设计准则","beidawlf_08_05_04"
"beidawlf_08_05_05","11.6","09:46:00.000","13:40:00.000","人机交互部分的设计：人机界面的OO设计——选择界面支持系统","beidawlf_08_05_05"
"beidawlf_08_05_06","11.6","13:40:00.000","14:20:00.000","人机交互部分的设计：人机界面的OO设计——根据人机交互需求选择界面元素","beidawlf_08_05_06"
"beidawlf_08_05_07","11.6","14:20:00.000","16:52:00.000","人机交互部分的设计：人机界面的OO设计——用OO概念与表示法表达所有的界面成分","beidawlf_08_05_07"
"beidawlf_08_05_08","11.6","16:52:00.000","18:24:00.000","控制驱动部分的设计：定义和基本概念","beidawlf_08_05_08"
"beidawlf_08_05_09","11.7","18:24:00.000","18:36:00.000","控制驱动部分的设计：需要控制驱动部分的原因（略讲）","beidawlf_08_05_09"
"beidawlf_08_05_10","11.7","18:36:00.000","22:32:00.000","控制驱动部分的设计：如何设计控制驱动部分","beidawlf_08_05_10"
"beidawlf_08_05_11","11.8","22:32:00.000","23:23:00.000","数据管理部分的设计：定义和基本概念、需要数据管理部分的原因","beidawlf_08_05_11"
"beidawlf_08_05_12","11.8","23:23:00.000","1900-01-01 03:03:00.000","数据管理部分的设计：如何设计数据管理部分——针对文件系统","beidawlf_08_05_12"
"beidawlf_08_05_13","11.8","1900-01-01 03:03:00.000","1900-01-01 06:14:00.000","数据管理部分的设计：如何设计数据管理部分——针对R-DBMS","beidawlf_08_05_13"
"beidawlf_08_06","12.1","00:00:00.000","20:08:00.000","面向对象的分析、设计和编程(6)","beidawlf_08_06"
"beidawlf_08_06_01","12.1","00:00:00.000","00:19:00.000","本节课的主要内容","beidawlf_08_06_01"
"beidawlf_08_06_02","12.1","00:19:00.000","03:27:00.000","程序设计范型","beidawlf_08_06_02"
"beidawlf_08_06_03","12.1","03:27:00.000","04:12:00.000","面向对象的编程语言：基本特性","beidawlf_08_06_03"
"beidawlf_08_06_04","12.1","04:12:00.000","05:01:00.000","面向对象的编程语言：发展历史及语言谱系","beidawlf_08_06_04"
"beidawlf_08_06_05","12.1","05:01:00.000","05:25:00.000","面向对象的编程语言：类别","beidawlf_08_06_05"
"beidawlf_08_06_06","12.1","05:25:00.000","06:20:00.000","面向对象的编程语言：语言+类库+编程环境","beidawlf_08_06_06"
"beidawlf_08_06_07","12.1","06:20:00.000","07:46:00.000","为实现OOD模型选择编程语言：一般原则","beidawlf_08_06_07"
"beidawlf_08_06_08","12.1","07:46:00.000","11:31:00.000","为实现OOD模型选择编程语言：编程语言的评价标准","beidawlf_08_06_08"
"beidawlf_08_06_09","12.1","11:31:00.000","14:15:00.000","几种典型的面向对象编程语言简介：C++","beidawlf_08_06_09"
"beidawlf_08_06_10","12.1","14:15:00.000","14:23:00.000","几种典型的面向对象编程语言简介：Smalltalk、Eiffel（未讲解）","beidawlf_08_06_10"
"beidawlf_08_06_11","12.1","14:23:00.000","15:49:00.000","几种典型的面向对象编程语言简介：Java","beidawlf_08_06_11"
"beidawlf_08_06_12","12.1","15:49:00.000","16:47:00.000","用非OO编程语言实现OOD模型：基于对象的语言Ada（未讲解）、过程语言以C为例","beidawlf_08_06_12"
"beidawlf_08_06_13","12.1","16:47:00.000","20:08:00.000","对本节课的总结，对学生课程项目进展提出建议。下节课的安排：项目展示和要求","beidawlf_08_06_13"
"beidawlf_09_01","12.3","00:00:00.000","1900-01-01 21:21:00.000","建立程序的控制流程图，对程序进行白盒测试，对模块进行黑盒测试，制定测试计划对软件进行测试(1)","beidawlf_09_01"
"beidawlf_09_01_01","12.3","00:00:00.000","01:00:00.000","介绍软件测试的概念和重要性","beidawlf_08_06_14"
"beidawlf_09_01_02","12.3","01:00:00.000","02:34:00.000","论述软件测试的重要性：迪士尼狮子王游戏的例子","beidawlf_09_01_02"
"beidawlf_09_01_03","12.3","02:34:00.000","06:50:00.000","论述软件测试的重要性：美国航天局火星基地登陆的例子","beidawlf_09_01_03"
"beidawlf_09_01_04","12.3","06:50:00.000","09:05:00.000","论述软件测试的重要性：爱国者导弹防御系统的例子","beidawlf_09_01_04"
"beidawlf_09_01_05","12.3","09:05:00.000","10:48:00.000","论述软件测试的重要性：千年虫的例子","beidawlf_09_01_05"
"beidawlf_09_01_06","12.3","10:48:00.000","16:21:00.000","软件测试的定义，软件测试分为：动态分析，静态测试","beidawlf_09_01_06"
"beidawlf_09_01_07","12.3","16:21:00.000","20:27:00.000","软件测试的目标：预防错误、发现错误","beidawlf_09_01_07"
"beidawlf_09_01_08","12.3","20:27:00.000","1900-01-01 02:10:00.000","软件测试与软件调试的区别","beidawlf_09_01_08"
"beidawlf_09_01_09","12.3","1900-01-01 02:10:00.000","1900-01-01 04:30:00.000","软件测试过程模型","beidawlf_09_01_09"
"beidawlf_09_01_10","12.3","1900-01-01 04:30:00.000","1900-01-01 07:18:00.000","软件测试过程模型中的几个关键性概念：错误、失效、故障","beidawlf_09_01_10"
"beidawlf_09_01_11","12.3","1900-01-01 07:18:00.000","1900-01-01 12:27:00.000","软件测试的原则","beidawlf_09_01_11"
"beidawlf_09_01_12","12.3","1900-01-01 12:27:00.000","1900-01-01 16:18:00.000","黑盒测试简介","beidawlf_09_01_12"
"beidawlf_09_01_13","12.3","1900-01-01 16:18:00.000","1900-01-01 21:21:00.000","白盒测试简介","beidawlf_09_01_13"
"beidawlf_09_02","12.3","00:00:00.000","1900-01-01 21:57:00.000","建立程序的控制流程图，对程序进行白盒测试，对模块进行黑盒测试，制定测试计划对软件进行测试(2)","beidawlf_09_02"
"beidawlf_09_02_01","12.3","00:00:00.000","03:20:00.000","白盒测试——路径测试覆盖","beidawlf_09_02_01"
"beidawlf_09_02_02","12.3","03:20:00.000","05:12:00.000","白盒测试——语句覆盖","beidawlf_09_02_02"
"beidawlf_09_02_03","12.3","05:12:00.000","07:04:00.000","白盒测试——分支覆盖","beidawlf_09_02_03"
"beidawlf_09_02_04","12.3","07:04:00.000","13:05:00.000","白盒测试——条件组合覆盖","beidawlf_09_02_04"
"beidawlf_09_02_05","12.3","13:05:00.000","16:05:00.000","白盒测试——循环情况下关键路径的选取","beidawlf_09_02_05"
"beidawlf_09_02_06","12.3","16:05:00.000","22:09:00.000","黑盒测试——事务流测试技术","beidawlf_09_02_06"
"beidawlf_09_02_07","12.3","22:09:00.000","1900-01-01 04:47:00.000","黑盒测试——等价类划分技术","beidawlf_09_02_07"
"beidawlf_09_02_08","12.3","1900-01-01 04:47:00.000","1900-01-01 08:29:00.000","黑盒测试——边界值分析技术","beidawlf_09_02_08"
"beidawlf_09_02_09","12.3","1900-01-01 08:29:00.000","1900-01-01 09:17:00.000","黑盒测试——因果图技术","beidawlf_09_02_09"
"beidawlf_09_02_10","12.3","1900-01-01 09:17:00.000","1900-01-01 13:55:00.000","软件测试步骤——单元测试","beidawlf_09_02_10"
"beidawlf_09_02_11","12.3","1900-01-01 13:55:00.000","1900-01-01 15:28:00.000","软件测试步骤——集成测试","beidawlf_09_02_11"
"beidawlf_09_02_12","12.3","1900-01-01 15:28:00.000","1900-01-01 18:19:00.000","软件测试步骤——有效性测试（确认测试，验收测试）","beidawlf_09_02_12"
"beidawlf_09_02_13","12.3","1900-01-01 18:19:00.000","1900-01-01 22:35:00.000","软件测试步骤——系统测试","beidawlf_09_02_13"
"beidawlf_09_02_14","12.3","1900-01-01 22:35:00.000","1900-01-01 23:57:00.000","软件测试小结","beidawlf_09_02_14"
"beidawlf_09_03","12.3","00:00:00.000","1900-01-02 01:48:00.000","建立程序的控制流程图，对程序进行白盒测试，对模块进行黑盒测试，制定测试计划对软件进行测试(3)","beidawlf_09_03"
"beidawlf_09_03_01","12.3","00:00:00.000","03:14:00.000","软件测试步骤及相关技术应用简介","beidawlf_09_03_01"
"beidawlf_09_03_02","12.3","03:14:00.000","09:11:00.000","软件测试步骤概述","beidawlf_09_03_02"
"beidawlf_09_03_03","12.3","09:11:00.000","11:10:00.000","单元测试的内容","beidawlf_09_03_03"
"beidawlf_09_03_04","12.3","11:10:00.000","21:47:00.000","单元测试的步骤","beidawlf_09_03_04"
"beidawlf_09_03_05","12.3","21:47:00.000","1900-01-01 01:50:00.000","集成测试的任务、方法","beidawlf_09_03_05"
"beidawlf_09_03_06","12.3","1900-01-01 01:50:00.000","1900-01-01 03:36:00.000","集成测试——冒烟测试","beidawlf_09_03_06"
"beidawlf_09_03_07","12.3","1900-01-01 03:36:00.000","1900-01-01 07:10:00.000","确认测试的任务和步骤","beidawlf_09_03_07"
"beidawlf_09_03_08","12.3","1900-01-01 07:10:00.000","1900-01-01 12:30:00.000","系统测试","beidawlf_09_03_08"
"beidawlf_09_03_09","12.3","1900-01-01 12:30:00.000","1900-01-01 16:38:00.000","测试驱动的开发","beidawlf_09_03_09"
"beidawlf_09_03_10","12.3","1900-01-01 16:38:00.000","1900-01-01 23:30:00.000","面向对象软件的测试策略","beidawlf_09_03_10"
"beidawlf_09_03_11","12.3","1900-01-01 23:30:00.000","1900-01-02 01:58:00.000","Web应用的测试策略","beidawlf_09_03_11"
"beidawlf_09_04","12.3","00:00:00.000","1900-01-01 22:23:00.000","建立程序的控制流程图，对程序进行白盒测试，对模块进行黑盒测试，制定测试计划对软件进行测试(4)","beidawlf_09_04"
"beidawlf_09_04_01","12.3","00:00:00.000","01:20:00.000","Web应用的测试策略","beidawlf_09_04_01"
"beidawlf_09_04_02","12.3","01:20:00.000","10:30:00.000","界面测试指标","beidawlf_09_04_02"
"beidawlf_09_04_03","12.3","10:30:00.000","11:59:00.000","Web页面测试工具","beidawlf_09_04_03"
"beidawlf_09_04_04","12.3","11:59:00.000","14:40:00.000","软件测试的具体实施过程","beidawlf_09_04_04"
"beidawlf_09_04_05","12.3","14:40:00.000","23:06:00.000","软件测试的具体实施过程——测试准备阶段","beidawlf_09_04_05"
"beidawlf_09_04_06","12.3","23:06:00.000","1900-01-01 03:37:00.000","软件测试的具体实施过程——单元测试阶段","beidawlf_09_04_06"
"beidawlf_09_04_07","12.3","1900-01-01 03:37:00.000","1900-01-01 05:26:00.000","软件测试的具体实施过程——集成测试阶段","beidawlf_09_04_07"
"beidawlf_09_04_08","12.3","1900-01-01 05:26:00.000","1900-01-01 07:15:00.000","软件测试的具体实施过程——系统测试阶段","beidawlf_09_04_08"
"beidawlf_09_04_09","12.3","1900-01-01 07:15:00.000","1900-01-01 11:18:00.000","Kernel会议管理系统测试报告实例——报告引言、测试摘要","beidawlf_09_04_09"
"beidawlf_09_04_10","12.3","1900-01-01 11:18:00.000","1900-01-01 13:13:00.000","Kernel会议管理系统测试报告实例——测试技术、测试类型、单元测试","beidawlf_09_04_10"
"beidawlf_09_04_11","12.3","1900-01-01 13:13:00.000","1900-01-01 14:23:00.000","Kernel会议管理系统测试报告实例——集成测试、系统测试","beidawlf_09_04_11"
"beidawlf_09_04_12","12.3","1900-01-01 14:23:00.000","1900-01-01 15:37:00.000","Kernel会议管理系统测试报告实例——单元测试详细过程","beidawlf_09_04_12"
"beidawlf_09_04_13","12.3","1900-01-01 15:37:00.000","1900-01-01 17:08:00.000","Kernel会议管理系统测试报告实例——集成测试详细过程Kernel会议管理系统测试报告实例——集成测试详细过程Kernel会议管理系统测试报告实例——集成测试详细过程","beidawlf_09_04_13"
"beidawlf_09_04_14","12.3","1900-01-01 17:08:00.000","1900-01-01 22:23:00.000","Kernel会议管理系统测试报告实例——系统测试详细过程","beidawlf_09_04_14"
"beidawlf_10_01","12.3","00:00:00.000","1900-01-01 22:29:00.000","软件项目管理、CMM和ISO9000(1)","beidawlf_10_01"
"beidawlf_10_01_01","12.3","00:00:00.000","04:40:00.000","推荐软件项目管理参考书","beidawlf_10_01_01"
"beidawlf_10_01_02","35","04:40:00.000","06:16:00.000","软件项目管理概述（项目定义、特性）","beidawlf_10_01_02"
"beidawlf_10_01_03","35","06:16:00.000","07:36:00.000","介绍了项目管理的发展历史（古代）","beidawlf_10_01_03"
